Gene	ModuleAssignment	Blocks	intramodule.Connectivity..unpowered.	HubGenes	external_gene_name
ENSG00000151067	4	2	2046.663777	 	CACNA1C
ENSG00000151079	2	1	2104.753764	 	KCNA6
ENSG00000151090	34	3	56.71536796	 	THRB
ENSG00000151092	4	2	1866.784226	 	NGLY1
ENSG00000151093	35	2	71.3962759	 	OXSM
ENSG00000151116	2	1	2867.233457	 	UEVLD
ENSG00000151117	4	2	1368.680324	 	TMEM86A
ENSG00000151131	22	1	115.2053998	 	C12orf45
ENSG00000151135	4	2	2037.270295	 	TMEM263
ENSG00000151136	15	3	263.6680922	hub10;hub5	BTBD11
ENSG00000151148	8	2	706.637778	 	UBE3B
ENSG00000151150	4	2	1912.766116	 	ANK3
ENSG00000151151	7	2	935.9166747	 	IPMK
ENSG00000151164	2	1	1283.696879	 	RAD9B
ENSG00000151176	4	2	1953.918251	 	PLBD2
ENSG00000151208	5	2	1388.175941	hub10;hub5	DLG5
ENSG00000151224	1	3	1819.156824	 	MAT1A
ENSG00000151229	26	1	100.0655302	 	SLC2A13
ENSG00000151233	4	2	1497.396809	 	GXYLT1
ENSG00000151239	7	2	1140.668644	hub10;hub5	TWF1
ENSG00000151240	4	2	2121.916052	hub10	DIP2C
ENSG00000151247	5	1	1128.240052	 	EIF4E
ENSG00000151276	3	1	2849.493826	hub10;hub5	MAGI1
ENSG00000151287	2	1	3524.023709	hub10	TEX30
ENSG00000151292	7	2	975.0694217	 	CSNK1G3
ENSG00000151303	5	2	981.467378	 	AL136982.1
ENSG00000151304	4	2	1927.907252	 	SRFBP1
ENSG00000151320	2	1	2968.570604	 	AKAP6
ENSG00000151322	3	1	2626.241478	 	NPAS3
ENSG00000151327	7	2	953.6083719	 	FAM177A1
ENSG00000151332	19	2	227.9330364	hub10;hub5	MBIP
ENSG00000151338	4	2	1439.008704	 	MIPOL1
ENSG00000151348	8	2	610.1900919	 	EXT2
ENSG00000151353	4	2	1152.622236	 	TMEM18
ENSG00000151360	1	3	2108.439042	 	ALLC
ENSG00000151364	2	1	2863.418222	 	KCTD14
ENSG00000151365	2	1	1390.623416	 	THRSP
ENSG00000151366	8	2	676.1887364	 	NDUFC2
ENSG00000151376	2	1	2627.033753	 	ME3
ENSG00000151379	1	3	2968.63766	 	MSGN1
ENSG00000151388	10	1	457.4866534	hub10;hub5	ADAMTS12
ENSG00000151413	4	2	1982.557152	 	NUBPL
ENSG00000151414	2	1	3603.142763	hub10;hub5	NEK7
ENSG00000151418	2	2	2599.382002	 	ATP6V1G3
ENSG00000151422	0	1	461.0310586	 	FER
ENSG00000151445	2	1	2449.30601	 	VIPAS39
ENSG00000151458	2	2	2320.691532	 	ANKRD50
ENSG00000151461	5	1	1044.86119	 	UPF2
ENSG00000151465	2	2	2591.076489	 	CDC123
ENSG00000151466	4	2	1376.547181	 	SCLT1
ENSG00000151468	6	1	1059.574115	 	CCDC3
ENSG00000151470	7	2	712.082748	 	C4orf33
ENSG00000151474	26	1	127.4166242	 	FRMD4A
ENSG00000151475	0	2	294.3708819	 	SLC25A31
ENSG00000151490	3	1	2022.039737	 	PTPRO
ENSG00000151491	3	1	1891.827791	 	EPS8
ENSG00000151498	4	2	1618.659889	 	ACAD8
ENSG00000151500	2	1	3143.179607	 	THYN1
ENSG00000151502	2	1	2644.7419	 	VPS26B
ENSG00000151503	3	1	2930.526825	hub10;hub5	NCAPD3
ENSG00000151532	2	2	2535.028289	 	VTI1A
ENSG00000151552	3	1	1579.375955	 	QDPR
ENSG00000151553	16	1	219.3951759	 	FAM160B1
ENSG00000151572	2	1	2826.63209	 	ANO4
ENSG00000151575	2	1	3349.829086	 	TEX9
ENSG00000151576	2	1	3231.087379	 	QTRT2
ENSG00000151577	1	3	2437.064237	 	DRD3
ENSG00000151611	5	1	985.1626719	 	MMAA
ENSG00000151612	4	2	1112.831251	 	ZNF827
ENSG00000151615	21	1	174.9275351	 	POU4F2
ENSG00000151617	6	1	1079.593947	 	EDNRA
ENSG00000151623	36	1	72.73182452	 	NR3C2
ENSG00000151631	0	3	306.075737	 	AKR1C6P
ENSG00000151632	3	1	1821.255586	 	AKR1C2
ENSG00000151640	7	2	927.7607248	 	DPYSL4
ENSG00000151650	37	3	55.79486884	 	VENTX
ENSG00000151651	4	2	1604.495381	 	ADAM8
ENSG00000151655	10	1	377.2017373	 	ITIH2
ENSG00000151657	4	2	1544.918126	 	KIN
ENSG00000151665	2	1	3350.666582	 	PIGF
ENSG00000151687	2	2	1819.902909	 	ANKAR
ENSG00000151689	3	1	2257.578736	 	INPP1
ENSG00000151690	4	2	1739.907687	 	MFSD6
ENSG00000151692	8	2	721.7723501	 	RNF144A
ENSG00000151693	3	1	2396.074218	 	ASAP2
ENSG00000151694	2	1	3209.266324	 	ADAM17
ENSG00000151702	10	1	406.758623	 	FLI1
ENSG00000151704	1	3	5007.728392	 	KCNJ1
ENSG00000151715	4	2	1232.368181	 	TMEM45B
ENSG00000151718	3	1	2717.733543	 	WWC2
ENSG00000151725	2	1	3612.732352	hub10;hub5	CENPU
ENSG00000151726	3	1	2397.268743	 	ACSL1
ENSG00000151729	3	1	2220.064011	 	SLC25A4
ENSG00000151743	5	1	1086.697115	 	AMN1
ENSG00000151746	3	1	1160.144488	 	BICD1
ENSG00000151748	19	2	163.6211395	 	SAV1
ENSG00000151773	0	1	382.5641941	 	CCDC122
ENSG00000151778	26	1	117.7514477	 	SERP2
ENSG00000151779	0	2	394.0101892	 	NBAS
ENSG00000151789	2	1	1532.652613	 	ZNF385D
ENSG00000151790	1	3	4791.940649	 	TDO2
ENSG00000151806	9	2	515.7339269	 	GUF1
ENSG00000151812	3	1	1128.753869	 	SLC35F4
ENSG00000151834	3	1	1851.944992	 	GABRA2
ENSG00000151835	8	2	585.2847064	 	SACS
ENSG00000151838	3	1	1511.001998	 	CCDC175
ENSG00000151846	2	1	1984.316451	 	PABPC3
ENSG00000151849	3	1	2493.175474	 	CENPJ
ENSG00000151876	4	2	1905.554445	 	FBXO4
ENSG00000151881	2	1	2986.837296	 	TMEM267
ENSG00000151882	34	3	66.66705086	 	CCL28
ENSG00000151883	0	1	440.763992	 	PARP8
ENSG00000151892	6	1	856.3083756	 	GFRA1
ENSG00000151893	2	1	2499.223091	 	CACUL1
ENSG00000151914	5	2	1043.649199	 	DST
ENSG00000151917	2	1	2239.614412	 	BEND6
ENSG00000151923	4	2	1476.6063	 	TIAL1
ENSG00000151929	3	1	2626.596702	 	BAG3
ENSG00000151948	4	2	1620.889486	 	GLT1D1
ENSG00000151952	3	1	2084.77791	 	TMEM132D
ENSG00000151962	1	3	3566.639451	 	RBM46
ENSG00000151963	0	1	247.1259519	 	ZNF37CP
ENSG00000151967	2	1	2336.546011	 	SCHIP1
ENSG00000152022	3	1	2764.916978	 	NA
ENSG00000152034	25	3	111.3070152	 	MCHR2
ENSG00000152042	11	1	129.7282663	 	NA
ENSG00000152049	8	2	518.3783526	 	KCNE4
ENSG00000152056	5	1	804.4054104	 	AP1S3
ENSG00000152061	2	1	2192.714665	 	RABGAP1L
ENSG00000152076	2	1	2866.402758	 	CCDC74B
ENSG00000152078	6	1	639.2028181	 	TMEM56
ENSG00000152082	8	2	707.2827656	 	MZT2B
ENSG00000152086	0	3	276.4826853	 	TUBA3E
ENSG00000152092	4	2	2011.432237	 	ASTN1
ENSG00000152102	22	1	145.2009833	 	FAM168B
ENSG00000152104	3	1	2576.913318	 	PTPN14
ENSG00000152117	5	2	1479.434312	hub10;hub5	AC073869.1
ENSG00000152127	4	2	1583.581546	 	MGAT5
ENSG00000152128	0	2	389.3512799	 	TMEM163
ENSG00000152133	19	2	208.2629361	 	GPATCH11
ENSG00000152137	3	1	1188.732178	 	HSPB8
ENSG00000152147	2	1	2980.900573	 	GEMIN6
ENSG00000152154	2	1	2449.848825	 	TMEM178A
ENSG00000152192	37	3	75.69705652	 	POU4F1
ENSG00000152193	5	1	1247.199324	 	RNF219
ENSG00000152207	0	1	304.9389759	 	CYSLTR2
ENSG00000152208	2	1	2387.891756	 	GRID2
ENSG00000152213	46	2	56.21686089	 	ARL11
ENSG00000152214	25	3	122.9146124	 	RIT2
ENSG00000152217	5	1	1316.365377	 	SETBP1
ENSG00000152219	7	2	1021.875199	 	ARL14EP
ENSG00000152223	8	2	783.2559413	hub10;hub5	EPG5
ENSG00000152229	3	1	2291.730299	 	PSTPIP2
ENSG00000152234	7	2	856.8429737	 	ATP5F1A
ENSG00000152240	2	2	3068.397551	 	HAUS1
ENSG00000152242	3	1	1774.541222	 	C18orf25
ENSG00000152253	2	1	3614.847415	hub10;hub5	SPC25
ENSG00000152254	31	1	83.69994311	 	G6PC2
ENSG00000152256	3	1	1886.445241	 	PDK1
ENSG00000152266	6	1	884.3418308	 	PTH
ENSG00000152268	3	1	988.8238569	 	NA
ENSG00000152270	3	1	2347.448211	 	PDE3B
ENSG00000152284	3	1	2827.206184	hub10	TCF7L1
ENSG00000152291	8	2	807.1718961	hub10;hub5	TGOLN2
ENSG00000152292	3	1	2021.767142	 	SH2D6
ENSG00000152315	8	2	329.2766881	 	KCNK13
ENSG00000152332	19	2	220.9749054	hub10;hub5	UHMK1
ENSG00000152348	2	2	2670.588934	 	ATG10
ENSG00000152359	4	2	2014.997798	 	POC5
ENSG00000152377	2	2	2821.270832	 	SPOCK1
ENSG00000152380	3	1	1893.580906	 	FAM151B
ENSG00000152382	7	2	1015.226973	 	TADA1
ENSG00000152402	2	1	2322.71395	 	GUCY1A2
ENSG00000152404	4	2	1457.04276	 	CWF19L2
ENSG00000152409	2	1	2926.722069	 	JMY
ENSG00000152413	16	1	217.9050549	 	HOMER1
ENSG00000152422	4	2	2192.482519	hub10	XRCC4
ENSG00000152430	1	3	3122.942188	 	BOLL
ENSG00000152433	66	1	45.77555386	 	ZNF547
ENSG00000152439	22	1	135.8705013	 	ZNF773
ENSG00000152443	16	1	236.7983345	hub10;hub5	ZNF776
ENSG00000152454	3	1	1490.340584	 	ZNF256
ENSG00000152455	2	1	3551.186681	hub10;hub5	SUV39H2
ENSG00000152457	3	1	2578.82648	 	DCLRE1C
ENSG00000152463	10	1	399.0724289	 	OLAH
ENSG00000152464	2	1	2874.905318	 	RPP38
ENSG00000152465	2	1	1599.100152	 	NMT2
ENSG00000152467	3	1	2070.243619	 	ZSCAN1
ENSG00000152475	2	1	1652.947984	 	ZNF837
ENSG00000152484	19	2	158.9339567	 	USP12
ENSG00000152487	3	1	1660.988341	 	NA
ENSG00000152492	5	1	1127.130834	 	CCDC50
ENSG00000152495	29	3	107.9573229	 	CAMK4
ENSG00000152503	36	1	95.00588125	 	TRIM36
ENSG00000152518	3	1	2880.358666	hub10;hub5	ZFP36L2
ENSG00000152520	3	1	2668.463465	 	PAN3
ENSG00000152527	12	1	175.2878907	 	PLEKHH2
ENSG00000152556	2	1	2373.905096	 	PFKM
ENSG00000152558	2	1	3591.576784	hub10;hub5	TMEM123
ENSG00000152578	26	1	128.6016991	 	GRIA4
ENSG00000152580	3	1	2543.539996	 	IGSF10
ENSG00000152582	9	2	312.9012442	 	SPEF2
ENSG00000152583	10	1	391.7442986	 	SPARCL1
ENSG00000152591	1	3	2937.797313	 	DSPP
ENSG00000152592	14	1	292.9908618	 	DMP1
ENSG00000152595	1	3	3764.907206	 	MEPE
ENSG00000152601	2	1	3281.448624	 	MBNL1
ENSG00000152611	6	1	1035.946867	 	CAPSL
ENSG00000152620	2	1	2088.154677	 	NADK2
ENSG00000152642	2	1	2977.915784	 	GPD1L
ENSG00000152661	10	1	438.5299783	hub10	GJA1
ENSG00000152669	6	1	790.7426321	 	CCNO
ENSG00000152670	0	3	339.2611645	 	DDX4
ENSG00000152672	1	3	5072.142996	 	CLEC4F
ENSG00000152683	2	1	2720.692825	 	SLC30A6
ENSG00000152684	35	2	84.10089871	 	PELO
ENSG00000152689	2	1	2563.649963	 	RASGRP3
ENSG00000152700	5	2	1072.199232	 	SAR1B
ENSG00000152705	3	1	2503.248412	 	CATSPER3
ENSG00000152726	16	1	104.2963198	 	NA
ENSG00000152749	2	1	2739.683226	 	GPR180
ENSG00000152760	6	1	889.105391	 	TCTEX1D1
ENSG00000152763	2	1	2443.506197	 	WDR78
ENSG00000152766	1	3	4687.354401	 	ANKRD22
ENSG00000152767	3	1	1693.156551	 	FARP1
ENSG00000152778	7	2	1024.685664	 	IFIT5
ENSG00000152779	10	1	418.4854425	 	SLC16A12
ENSG00000152782	2	1	2316.50349	 	PANK1
ENSG00000152784	2	1	2598.959428	 	PRDM8
ENSG00000152785	10	1	284.5388533	 	BMP3
ENSG00000152795	9	2	525.5496654	hub10	HNRNPDL
ENSG00000152804	6	1	784.6500532	 	HHEX
ENSG00000152818	3	1	2657.171802	 	UTRN
ENSG00000152822	3	1	1750.654644	 	GRM1
ENSG00000152894	3	1	1281.025255	 	PTPRK
ENSG00000152904	4	2	1345.682962	 	GGPS1
ENSG00000152910	3	1	2180.739955	 	CNTNAP4
ENSG00000152926	8	2	550.0780248	 	ZNF117
ENSG00000152931	3	1	993.5042621	 	PART1
ENSG00000152932	3	1	1841.183839	 	RAB3C
ENSG00000152936	1	3	2589.330173	 	LMNTD1
ENSG00000152939	6	1	1106.532849	 	MARVELD2
ENSG00000152942	2	1	1673.892809	 	RAD17
ENSG00000152944	7	2	941.6142061	 	MED21
ENSG00000152952	2	1	3352.6881	 	PLOD2
ENSG00000152953	3	1	1850.381411	 	STK32B
ENSG00000152954	2	1	3043.849211	 	NRSN1
ENSG00000152969	2	1	2910.791298	 	JAKMIP1
ENSG00000152977	6	1	1055.186924	 	ZIC1
ENSG00000152990	2	1	3421.069019	hub10	ADGRA3
ENSG00000153002	1	3	2171.589222	 	CPB1
ENSG00000153006	4	2	1768.358227	 	SREK1IP1
ENSG00000153012	26	1	134.9838829	 	LGI2
ENSG00000153015	4	2	1674.335064	 	CWC27
ENSG00000153029	10	1	385.9857109	 	MR1
ENSG00000153037	4	2	1274.526792	 	SRP19
ENSG00000153044	2	1	3436.122092	hub10	CENPH
ENSG00000153046	3	1	2883.02853	hub10;hub5	CDYL
ENSG00000153048	2	1	2498.026306	 	CARHSP1
ENSG00000153060	4	2	824.7195917	 	TEKT5
ENSG00000153064	6	1	1030.090472	 	BANK1
ENSG00000153066	7	2	855.285407	 	TXNDC11
ENSG00000153071	10	1	463.4363737	hub10;hub5	DAB2
ENSG00000153086	36	1	66.25726511	 	ACMSD
ENSG00000153093	3	1	2095.921925	 	ACOXL
ENSG00000153094	3	1	2564.658905	 	BCL2L11
ENSG00000153107	3	1	2031.648132	 	ANAPC1
ENSG00000153113	2	1	3109.694614	 	CAST
ENSG00000153130	4	2	2010.005337	 	SCOC
ENSG00000153132	2	1	3318.629768	 	CLGN
ENSG00000153140	4	2	2145.508806	hub10	CETN3
ENSG00000153147	2	1	3423.939821	hub10	SMARCA5
ENSG00000153157	4	2	1218.646785	 	SYCP2L
ENSG00000153162	10	1	450.1628403	hub10	BMP6
ENSG00000153165	8	2	449.6661984	 	RGPD3
ENSG00000153179	6	1	897.7032441	 	RASSF3
ENSG00000153187	4	2	1281.068861	 	HNRNPU
ENSG00000153201	8	2	512.4141766	 	RANBP2
ENSG00000153207	35	2	80.31520293	 	AHCTF1
ENSG00000153208	3	1	2253.3	 	MERTK
ENSG00000153214	2	1	1986.821924	 	TMEM87B
ENSG00000153230	17	1	184.0779428	 	OR14K1
ENSG00000153233	3	1	1960.130866	 	PTPRR
ENSG00000153234	2	1	2612.398668	 	NR4A2
ENSG00000153237	6	1	622.9343844	 	CCDC148
ENSG00000153246	10	1	424.5698273	 	PLA2R1
ENSG00000153250	6	1	1149.855673	 	RBMS1
ENSG00000153253	3	1	2205.578514	 	SCN3A
ENSG00000153266	4	2	1196.323241	 	FEZF2
ENSG00000153283	1	3	2823.027303	 	CD96
ENSG00000153291	2	1	3086.686163	 	SLC25A27
ENSG00000153292	1	3	5414.883731	 	ADGRF1
ENSG00000153294	1	3	3513.842454	 	ADGRF4
ENSG00000153303	1	3	3567.647454	 	FRMD1
ENSG00000153310	7	2	1119.018647	hub10;hub5	FAM49B
ENSG00000153317	8	2	667.2499813	 	ASAP1
ENSG00000153339	2	1	1520.295261	 	TRAPPC8
ENSG00000153347	2	1	1884.3669	 	FAM81B
ENSG00000153363	2	1	3242.428894	 	LINC00467
ENSG00000153391	2	1	3519.310912	hub10	INO80C
ENSG00000153395	2	1	1893.943901	 	LPCAT1
ENSG00000153404	3	1	2776.108121	 	PLEKHG4B
ENSG00000153406	3	1	1501.429935	 	NMRAL1
ENSG00000153443	9	2	340.1775954	 	UBALD1
ENSG00000153446	10	1	399.655627	 	C16orf89
ENSG00000153485	2	2	2506.129445	 	TMEM251
ENSG00000153487	2	2	2872.650224	 	ING1
ENSG00000153495	3	1	1535.157376	 	TEX29
ENSG00000153498	74	3	49.17582117	hub10;hub5	SPACA7
ENSG00000153531	6	1	1182.114716	 	ADPRHL1
ENSG00000153551	6	1	1050.171549	 	CMTM7
ENSG00000153558	2	1	2768.983065	 	FBXL2
ENSG00000153560	22	1	130.7734839	 	UBP1
ENSG00000153561	4	2	1155.752569	 	RMND5A
ENSG00000153563	2	1	2980.95014	 	CD8A
ENSG00000153574	2	1	2962.905137	 	RPIA
ENSG00000153575	3	1	2098.319085	 	NA
ENSG00000153666	1	3	4137.973202	 	NA
ENSG00000153707	4	2	1607.649144	 	PTPRD
ENSG00000153714	6	1	1116.601559	 	LURAP1L
ENSG00000153721	36	1	71.2810995	 	CNKSR3
ENSG00000153767	4	2	1753.209276	 	GTF2E1
ENSG00000153774	8	2	711.2844079	 	CFDP1
ENSG00000153786	7	2	998.8657599	 	ZDHHC7
ENSG00000153789	6	1	1166.428517	 	FAM92B
ENSG00000153790	2	1	1346.924935	 	C7orf31
ENSG00000153802	1	3	3622.347043	 	TMPRSS11D
ENSG00000153814	2	1	1997.483305	 	JAZF1
ENSG00000153815	4	2	2045.315465	 	CMIP
ENSG00000153820	2	1	2545.178262	 	SPHKAP
ENSG00000153822	0	1	383.6277833	 	KCNJ16
ENSG00000153823	26	1	111.1908584	 	PID1
ENSG00000153827	3	1	2091.441722	 	TRIP12
ENSG00000153832	3	1	2450.823769	 	FBXO36
ENSG00000153879	2	1	2617.169517	 	CEBPG
ENSG00000153885	3	1	1317.167577	 	KCTD15
ENSG00000153896	3	1	1900.283292	 	ZNF599
ENSG00000153898	6	1	1151.928746	 	MCOLN2
ENSG00000153902	25	3	115.4693903	 	LGI4
ENSG00000153904	3	1	2568.421907	 	DDAH1
ENSG00000153914	4	2	1315.93495	 	SREK1
ENSG00000153922	3	1	2366.084559	 	CHD1
ENSG00000153923	1	3	2837.755049	 	CLCA3P
ENSG00000153930	3	1	2522.149089	 	ANKFN1
ENSG00000153933	26	1	110.8955305	 	DGKE
ENSG00000153936	4	2	1958.874154	 	HS2ST1
ENSG00000153944	3	1	2836.25017	hub10;hub5	MSI2
ENSG00000153956	26	1	126.4053923	 	CACNA2D1
ENSG00000153975	5	1	1224.245417	 	ZUP1
ENSG00000153976	6	1	1187.502183	 	HS3ST3A1
ENSG00000153982	2	1	2621.693069	 	GDPD1
ENSG00000153989	16	1	225.9149677	 	NUS1
ENSG00000153993	10	1	418.1534725	 	SEMA3D
ENSG00000154001	7	2	838.2274672	 	PPP2R5E
ENSG00000154007	1	3	4437.524343	 	ASB17
ENSG00000154016	2	1	2242.764523	 	GRAP
ENSG00000154025	2	1	1661.077803	 	SLC5A10
ENSG00000154027	25	3	145.2180829	 	AK5
ENSG00000154035	9	2	391.9502217	 	NA
ENSG00000154040	2	1	2769.265851	 	CABYR
ENSG00000154059	2	1	3443.793628	hub10	IMPACT
ENSG00000154065	36	1	79.06116129	 	ANKRD29
ENSG00000154079	3	1	1348.894316	 	SDHAF4
ENSG00000154080	6	1	1109.187396	 	CHST9
ENSG00000154096	4	2	1660.620678	 	THY1
ENSG00000154099	4	2	1831.901641	 	DNAAF1
ENSG00000154102	3	1	1732.549725	 	C16orf74
ENSG00000154114	19	2	218.8778132	hub10	TBCEL
ENSG00000154118	4	2	2290.764611	hub10;hub5	JPH3
ENSG00000154122	4	2	1462.214032	 	ANKH
ENSG00000154124	2	1	3204.456435	 	OTULIN
ENSG00000154127	16	1	172.112316	 	UBASH3B
ENSG00000154133	10	1	365.90244	 	ROBO4
ENSG00000154134	3	1	2453.797491	 	ROBO3
ENSG00000154143	14	1	304.4844607	 	PANX3
ENSG00000154144	2	1	2185.655849	 	TBRG1
ENSG00000154146	25	3	150.4673758	hub10;hub5	NRGN
ENSG00000154153	3	1	2516.880724	 	RETREG1
ENSG00000154162	3	1	1987.26201	 	CDH12
ENSG00000154165	1	3	5411.260519	 	GPR15
ENSG00000154174	5	1	1176.673013	 	TOMM70
ENSG00000154175	0	1	395.7630384	 	ABI3BP
ENSG00000154188	6	1	1136.075744	 	ANGPT1
ENSG00000154198	1	3	1811.803372	 	CYP4Z2P
ENSG00000154217	2	2	2943.291116	 	PITPNC1
ENSG00000154222	7	2	997.7806402	 	CC2D1B
ENSG00000154227	0	1	384.4461249	 	CERS3
ENSG00000154229	5	1	1163.250574	 	PRKCA
ENSG00000154237	46	2	53.11686924	 	LRRK1
ENSG00000154240	3	1	2894.556312	hub10;hub5	CEP112
ENSG00000154252	4	2	1439.479278	 	GAL3ST2
ENSG00000154258	10	1	421.2491653	 	ABCA9
ENSG00000154262	3	1	1123.106713	 	ABCA6
ENSG00000154263	6	1	677.4753083	 	ABCA10
ENSG00000154265	0	1	390.6305457	 	ABCA5
ENSG00000154269	1	3	3593.536861	 	ENPP3
ENSG00000154274	6	1	1225.604752	hub10;hub5	C4orf19
ENSG00000154277	9	2	328.4356071	 	UCHL1
ENSG00000154305	8	2	563.4114284	 	MIA3
ENSG00000154309	8	2	672.82182	 	DISP1
ENSG00000154310	2	1	3100.888995	 	TNIK
ENSG00000154316	0	2	323.6953341	 	TDH
ENSG00000154319	3	1	2675.043285	 	FAM167A
ENSG00000154328	2	1	2647.950569	 	NEIL2
ENSG00000154330	6	1	1129.087763	 	PGM5
ENSG00000154342	3	1	1071.644456	 	WNT3A
ENSG00000154358	4	2	2066.537307	 	OBSCN
ENSG00000154359	19	2	180.6268626	 	LONRF1
ENSG00000154370	9	2	495.7389842	 	TRIM11
ENSG00000154380	3	1	2266.769284	 	ENAH
ENSG00000154415	1	3	5163.413725	 	PPP1R3A
ENSG00000154429	3	1	1763.389397	 	CCSAP
ENSG00000154438	1	3	4212.474212	 	ASZ1
ENSG00000154447	3	1	2730.465704	 	SH3RF1
ENSG00000154451	1	3	2867.850799	 	GBP5
ENSG00000154473	4	2	2105.050583	 	BUB3
ENSG00000154478	15	3	158.2523016	 	GPR26
ENSG00000154479	3	1	2351.48585	 	CCDC173
ENSG00000154485	0	1	290.6498306	 	MMP21
ENSG00000154493	1	3	2495.909367	 	C10orf90
ENSG00000154511	5	1	1065.358532	 	DIPK1A
ENSG00000154518	8	2	628.4315756	 	ATP5MC3
ENSG00000154529	5	1	1003.574934	 	CNTNAP3B
ENSG00000154537	73	3	23.76356374	 	FAM27C
ENSG00000154545	18	1	125.1516847	 	MAGED4
ENSG00000154548	7	2	939.8778782	 	SRSF12
ENSG00000154553	2	1	3213.427402	 	PDLIM3
ENSG00000154556	7	2	574.4387884	 	SORBS2
ENSG00000154582	7	2	1062.51589	 	ELOC
ENSG00000154589	6	1	946.7150498	 	LY96
ENSG00000154608	2	2	2602.711222	 	CEP170P1
ENSG00000154611	34	3	50.91987144	 	PSMA8
ENSG00000154620	2	2	2377.918763	 	TMSB4Y
ENSG00000154639	16	1	205.8548198	 	CXADR
ENSG00000154640	2	1	3254.706022	 	BTG3
ENSG00000154642	19	2	214.7617561	hub10	C21orf91
ENSG00000154645	2	1	2544.019705	 	CHODL
ENSG00000154646	2	1	1535.29992	 	TMPRSS15
ENSG00000154654	0	1	428.4824086	 	NCAM2
ENSG00000154655	3	1	1578.475781	 	L3MBTL4
ENSG00000154678	2	1	2010.718446	 	PDE1C
ENSG00000154710	5	1	1046.820937	 	RABGEF1
ENSG00000154719	2	1	3187.669198	 	MRPL39
ENSG00000154721	3	1	2830.463828	hub10;hub5	JAM2
ENSG00000154723	8	2	755.4056677	hub10;hub5	ATP5PF
ENSG00000154727	4	2	1983.706342	 	GABPA
ENSG00000154734	6	1	1056.189973	 	ADAMTS1
ENSG00000154736	0	1	410.9044619	 	ADAMTS5
ENSG00000154743	3	1	1170.767634	 	TSEN2
ENSG00000154760	2	1	1809.658696	 	SLFN13
ENSG00000154764	9	2	275.0215385	 	WNT7A
ENSG00000154767	3	1	2618.890756	 	XPC
ENSG00000154768	0	2	341.7525155	 	NA
ENSG00000154781	3	1	1687.497555	 	CCDC174
ENSG00000154783	10	1	432.2938549	 	FGD5
ENSG00000154803	9	2	464.3941133	 	FLCN
ENSG00000154813	4	2	1934.027878	 	DPH3
ENSG00000154814	2	1	2820.289295	 	OXNAD1
ENSG00000154822	2	1	2786.307809	 	PLCL2
ENSG00000154832	4	2	1518.873292	 	CXXC1
ENSG00000154839	2	1	3288.902947	 	SKA1
ENSG00000154845	3	1	1853.631687	 	PPP4R1
ENSG00000154856	10	1	396.7613171	 	APCDD1
ENSG00000154864	29	3	98.84558832	 	PIEZO2
ENSG00000154874	5	2	1262.862678	 	CCDC144B
ENSG00000154889	4	2	1698.901043	 	MPPE1
ENSG00000154898	5	1	981.3199351	 	CCDC144CP
ENSG00000154914	0	1	409.6034081	 	USP43
ENSG00000154917	2	1	2901.781469	 	RAB6B
ENSG00000154920	2	1	3465.868881	hub10	EME1
ENSG00000154928	2	1	3174.62157	 	EPHB1
ENSG00000154930	2	1	3385.149088	 	ACSS1
ENSG00000154945	3	1	2426.957272	 	ANKRD40
ENSG00000154957	8	2	568.8300606	 	ZNF18
ENSG00000154975	0	1	417.597219	 	CA10
ENSG00000154978	2	1	2838.30161	 	VOPP1
ENSG00000154997	1	3	2454.211021	 	SEPT14
ENSG00000154999	4	2	1799.82738	 	NA
ENSG00000155008	3	1	2688.000106	 	APOOL
ENSG00000155011	6	1	1116.162222	 	DKK2
ENSG00000155016	19	2	188.8653291	 	CYP2U1
ENSG00000155026	4	2	1662.090082	 	RSPH10B
ENSG00000155034	4	2	2202.938373	hub10;hub5	FBXL18
ENSG00000155052	4	2	1543.27684	 	CNTNAP5
ENSG00000155066	5	2	1385.29207	hub10	PROM2
ENSG00000155070	85	2	22.12109795	 	UNC93B2
ENSG00000155085	5	1	900.9130427	 	AK9
ENSG00000155087	29	3	59.05534848	 	ODF1
ENSG00000155090	0	1	438.8095397	 	KLF10
ENSG00000155093	2	1	2465.038215	 	PTPRN2
ENSG00000155096	5	1	1172.730847	 	AZIN1
ENSG00000155097	16	1	221.1418956	 	ATP6V1C1
ENSG00000155099	7	2	729.7226725	 	PIP4P2
ENSG00000155100	7	2	916.1505478	 	OTUD6B
ENSG00000155111	4	2	1286.455322	 	CDK19
ENSG00000155115	2	2	2689.892109	 	GTF3C6
ENSG00000155130	4	2	2195.123222	hub10	NA
ENSG00000155158	0	2	353.4539375	 	TTC39B
ENSG00000155189	19	2	207.8447223	 	AGPAT5
ENSG00000155229	7	2	753.008414	 	MMS19
ENSG00000155249	1	3	4839.374819	 	OR4K1
ENSG00000155252	22	1	134.2131533	 	PI4K2A
ENSG00000155254	6	1	942.5197029	 	MARVELD1
ENSG00000155256	4	2	2092.857586	hub10	ZFYVE27
ENSG00000155265	2	1	2865.84312	 	GOLGA7B
ENSG00000155269	10	1	392.5818298	 	GPR78
ENSG00000155275	7	2	937.9567561	 	TRMT44
ENSG00000155282	0	3	333.258419	 	NA
ENSG00000155287	7	2	1008.767602	 	SLC25A28
ENSG00000155304	7	2	1030.078758	 	HSPA13
